,x,y
44688,16,94
44689,15,29
44690,44,97
44691,25,61
44692,5,6
44693,77,44
44694,59,4
44695,3,63
44696,72,15
44697,10,18
44698,94,61
44699,78,4
44700,33,12
44701,75,88
44702,91,80
44703,63,50
44704,77,6
44705,89,13
44706,75,30
44707,1,4
44708,45,27
44709,82,11
44710,98,28
44711,16,84
44712,91,57
44713,26,75
44714,7,84
44715,97,71
44716,22,52
44717,58,93
44718,14,82
44719,58,18
44720,65,82
44721,18,38
44722,57,16
44723,45,59
44724,28,60
44725,21,58
44726,46,40
44727,34,86
44728,6,87
44729,10,80
44730,63,3
44731,13,83
44732,35,60
44733,81,87
44734,58,86
44735,31,30
44736,91,65
44737,45,83
44738,22,48
44739,62,69
44740,26,44
44741,40,6
44742,99,83
44743,44,53
44744,58,86
44745,55,70
44746,10,20
44747,92,13
44748,67,2
44749,77,5
44750,60,24
44751,26,34
44752,74,86
44753,42,50
44754,19,80
44755,35,94
44756,38,52
44757,82,91
44758,87,13
44759,3,68
44760,2,38
44761,3,65
44762,22,19
44763,7,42
44764,9,45
44765,50,40
44766,60,43
44767,52,15
44768,51,1
44769,15,76
44770,68,78
44771,1,83
44772,42,20
44773,21,83
44774,87,10
44775,1,88
44776,66,39
44777,91,68
44778,60,11
44779,52,19
44780,66,46
44781,56,61
44782,85,52
44783,39,73
44784,42,21
44785,50,78
44786,9,60
44787,47,34
44788,39,52
44789,55,55
44790,27,22
44791,38,19
44792,33,70
44793,74,60
44794,62,19
44795,71,8
44796,14,34
44797,99,83
44798,38,29
44799,33,87
44800,71,10
44801,24,45
44802,94,22
44803,15,33
44804,77,7
44805,2,77
44806,76,83
44807,30,99
44808,76,54
44809,63,57
44810,41,3
44811,8,80
44812,86,80
44813,43,90
44814,46,29
44815,62,0
44816,75,86
44817,86,94
44818,30,21
44819,77,86
44820,31,90
44821,55,40
44822,61,71
44823,34,61
44824,9,92
44825,38,38
44826,25,96
44827,31,18
44828,85,59
44829,40,96
44830,61,30
44831,50,55
44832,52,78
44833,64,12
44834,74,21
44835,81,23
44836,1,69
44837,57,54
44838,83,86
44839,49,90
44840,99,84
44841,1,92
44842,88,22
44843,33,58
44844,76,95
44845,0,85
44846,16,94
44847,4,56
44848,87,2
44849,14,41
44850,25,64
44851,36,69
44852,97,78
44853,67,75
44854,68,14
44855,7,34
44856,50,76
44857,1,53
44858,22,16
44859,4,22
44860,34,23
44861,63,97
44862,37,54
44863,37,85
44864,38,44
44865,47,86
44866,58,89
44867,13,26
44868,22,1
44869,49,96
44870,46,19
44871,82,82
44872,9,75
44873,66,6
44874,26,42
44875,75,50
44876,45,15
44877,97,68
44878,99,81
44879,88,16
44880,68,92
44881,58,37
44882,2,86
44883,69,42
44884,21,91
44885,78,2
44886,18,85
44887,58,92
44888,94,83
44889,61,90
44890,39,82
44891,82,11
44892,60,79
44893,67,64
44894,36,98
44895,24,52
44896,22,97
44897,94,29
44898,68,58
44899,31,75
44900,12,17
44901,64,29
44902,85,31
44903,56,62
44904,92,17
44905,39,74
44906,9,54
44907,7,33
44908,62,24
44909,39,77
44910,15,96
44911,5,80
44912,29,76
44913,47,19
44914,67,38
44915,46,51
44916,79,72
44917,8,74
44918,33,35
44919,72,36
44920,96,5
44921,92,44
44922,70,0
44923,67,23
44924,28,52
44925,81,32
44926,34,28
44927,36,61
44928,9,32
44929,41,30
44930,88,97
44931,3,83
44932,73,8
44933,24,24
44934,56,45
44935,68,13
44936,95,85
44937,75,45
44938,91,26
44939,69,57
44940,82,42
44941,77,70
44942,41,35
44943,59,36
44944,38,44
44945,27,41
44946,41,56
44947,13,56
44948,70,50
44949,68,78
44950,64,8
44951,60,11
44952,45,88
44953,29,82
44954,52,33
44955,67,96
44956,31,65
44957,8,99
44958,7,26
44959,88,42
44960,70,7
44961,47,96
44962,7,71
44963,92,48
44964,46,79
44965,47,1
44966,48,43
44967,19,64
44968,88,85
44969,9,94
44970,45,95
44971,50,76
44972,75,65
44973,19,52
44974,3,96
44975,29,5
44976,52,76
44977,91,3
44978,2,35
44979,12,35
44980,83,79
44981,14,53
44982,49,29
44983,94,16
44984,18,82
44985,45,28
44986,86,63
44987,0,9
44988,88,56
44989,11,34
44990,31,14
44991,24,7
44992,75,90
44993,41,13
44994,48,37
44995,27,44
44996,19,58
44997,94,6
44998,80,18
44999,82,97
45000,43,88
45001,74,22
45002,86,94
45003,60,52
45004,75,51
45005,97,89
45006,51,18
45007,1,26
45008,89,49
45009,13,5
45010,96,55
45011,57,15
45012,27,88
45013,68,39
45014,87,35
45015,25,17
45016,65,56
45017,75,80
45018,10,14
45019,96,7
45020,81,78
45021,20,38
45022,46,11
45023,36,62
45024,8,79
45025,2,97
45026,52,15
45027,29,81
45028,49,64
45029,5,93
45030,31,5
45031,40,29
45032,70,75
45033,0,0
45034,26,82
45035,64,40
45036,57,89
45037,1,35
45038,15,86
45039,46,5
45040,29,39
45041,33,47
45042,42,37
45043,46,88
45044,18,66
45045,37,84
45046,34,82
45047,73,27
45048,53,29
45049,68,52
45050,9,88
45051,23,69
45052,0,98
45053,35,58
45054,80,88
45055,74,7
45056,53,23
45057,45,73
45058,55,1
45059,29,54
45060,17,72
45061,30,24
45062,40,8
45063,65,7
45064,85,22
45065,92,77
45066,2,93
45067,70,96
45068,19,74
45069,91,7
45070,65,77
45071,27,27
45072,91,89
45073,79,3
45074,42,44
45075,83,62
45076,3,27
45077,39,91
45078,68,25
45079,55,45
45080,41,13
45081,99,69
45082,18,65
45083,59,25
45084,54,97
45085,96,64
45086,12,98
45087,26,17
45088,24,49
45089,23,53
45090,36,76
45091,98,84
45092,19,78
45093,78,79
45094,38,84
45095,99,12
45096,15,58
45097,28,73
45098,15,65
45099,46,66
45100,9,64
45101,99,25
45102,73,23
45103,35,50
45104,56,96
45105,16,94
45106,2,32
45107,97,13
45108,88,22
45109,64,35
45110,6,27
45111,95,81
45112,50,1
45113,30,55
45114,65,91
45115,52,3
45116,41,96
45117,18,73
45118,24,35
45119,80,61
45120,44,14
45121,19,57
45122,74,53
45123,67,3
45124,58,64
45125,97,45
45126,14,34
45127,30,19
45128,14,31
45129,12,66
45130,94,6
45131,37,36
45132,68,20
45133,63,82
45134,3,9
45135,18,91
45136,82,19
45137,96,7
45138,57,77
45139,41,41
45140,76,27
45141,41,30
45142,60,7
45143,29,36
45144,93,61
45145,56,1
45146,75,85
45147,36,75
45148,9,75
45149,1,9
45150,67,50
45151,46,54
45152,92,62
45153,86,36
45154,5,27
45155,0,72
45156,19,20
45157,64,88
45158,18,30
45159,93,50
45160,41,15
45161,26,11
45162,49,40
45163,4,86
45164,29,65
45165,36,34
45166,7,27
45167,33,42
45168,30,39
45169,30,84
45170,18,64
45171,11,97
45172,21,24
45173,92,34
45174,44,18
45175,74,84
45176,25,21
45177,15,45
45178,90,84
45179,27,54
45180,57,19
45181,29,6
45182,32,82
45183,39,73
45184,78,86
45185,55,46
45186,27,14
45187,29,93
45188,30,55
45189,0,21
45190,94,13
45191,98,23
45192,77,26
45193,80,48
45194,52,61
45195,70,69
45196,39,76
45197,15,77
45198,88,16
45199,78,46
45200,95,4
45201,39,41
45202,45,63
45203,75,84
45204,30,81
45205,17,43
45206,6,94
45207,75,5
45208,28,13
45209,56,60
45210,82,77
45211,35,82
45212,78,8
45213,61,53
45214,2,60
45215,40,36
45216,67,87
45217,88,46
45218,51,63
45219,64,50
45220,83,16
45221,68,50
45222,81,29
45223,57,6
45224,44,54
45225,11,34
45226,70,34
45227,78,62
45228,35,59
45229,84,70
45230,74,51
45231,71,1
45232,59,63
45233,76,19
45234,34,93
45235,28,13
45236,31,88
45237,93,36
45238,17,11
45239,42,87
45240,32,34
45241,17,32
45242,57,40
45243,88,71
45244,39,91
45245,12,56
45246,3,29
45247,83,72
45248,80,78
45249,83,86
45250,91,8
45251,70,52
45252,97,8
45253,24,82
45254,8,26
45255,94,88
45256,51,50
45257,51,45
45258,30,67
45259,92,18
45260,14,89
45261,58,43
45262,44,52
45263,41,24
45264,8,85
45265,76,51
45266,39,78
45267,62,98
45268,35,2
45269,70,95
45270,37,27
45271,5,16
45272,62,9
45273,83,54
45274,90,84
45275,91,47
45276,6,91
45277,18,23
45278,0,37
45279,1,62
45280,63,49
45281,27,25
45282,65,75
45283,9,12
45284,41,71
45285,77,80
45286,92,54
45287,72,77
45288,65,67
45289,7,81
45290,23,39
45291,51,32
45292,48,7
45293,73,83
45294,65,77
45295,78,49
45296,7,22
45297,71,0
45298,48,53
45299,21,54
45300,6,18
45301,79,71
45302,25,47
45303,97,66
45304,9,12
45305,36,86
45306,12,66
45307,67,6
45308,93,97
45309,9,23
45310,46,63
45311,50,3
45312,64,53
45313,66,77
45314,60,3
45315,64,77
45316,96,13
45317,12,64
45318,67,53
45319,40,65
45320,9,78
45321,52,98
45322,67,74
45323,6,29
45324,9,22
45325,22,95
45326,72,91
45327,34,8
45328,6,1
45329,81,53
45330,7,16
45331,83,60
45332,55,70
45333,57,22
45334,59,15
45335,18,43
45336,61,54
45337,83,71
45338,77,17
45339,31,69
45340,24,65
45341,38,47
45342,87,23
45343,20,3
45344,2,27
45345,0,76
45346,89,59
45347,92,55
45348,13,84
45349,25,47
45350,16,35
45351,43,97
45352,52,37
45353,8,86
45354,31,3
45355,42,45
45356,46,68
45357,13,20
45358,47,99
45359,40,93
45360,52,46
45361,33,84
45362,40,33
45363,22,20
45364,14,29
45365,86,12
45366,53,61
45367,49,98
45368,8,17
45369,73,75
45370,85,36
45371,90,21
45372,51,70
45373,3,26
45374,33,85
45375,91,21
45376,24,15
45377,37,99
45378,47,50
45379,47,37
45380,16,19
45381,4,21
45382,25,18
45383,25,27
45384,88,75
45385,4,97
45386,8,98
45387,97,9
45388,60,45
45389,4,26
45390,41,3
45391,29,43
45392,5,36
45393,92,84
45394,93,42
45395,22,62
45396,88,80
45397,43,7
45398,67,73
45399,39,43
45400,63,97
45401,44,46
45402,87,21
45403,31,96
45404,38,83
45405,94,80
45406,78,33
45407,18,61
45408,59,15
45409,30,48
45410,38,28
45411,50,90
45412,18,26
45413,0,87
45414,30,7
45415,22,49
45416,50,34
45417,85,54
45418,1,21
45419,29,82
45420,74,81
45421,44,96
45422,22,40
45423,53,60
45424,50,14
45425,13,27
45426,27,99
45427,86,19
45428,34,97
45429,34,82
45430,97,68
45431,90,35
45432,23,55
45433,95,60
45434,64,32
45435,45,72
45436,6,69
45437,23,59
45438,73,59
45439,75,7
45440,33,10
45441,76,31
45442,15,72
45443,39,92
45444,77,74
45445,81,90
45446,93,15
45447,50,27
45448,32,59
45449,22,10
45450,99,7
45451,16,87
45452,12,77
45453,72,82
45454,11,35
45455,58,71
45456,18,65
45457,18,62
45458,71,45
45459,6,45
45460,31,88
45461,22,83
45462,60,8
45463,87,19
45464,28,26
45465,94,3
45466,21,80
45467,58,22
45468,63,6
45469,5,94
45470,1,87
45471,58,49
45472,84,31
45473,70,73
45474,63,36
45475,68,98
45476,52,40
45477,26,27
45478,9,83
45479,89,44
45480,5,83
45481,32,28
45482,67,47
45483,67,60
45484,96,46
45485,22,53
45486,52,23
45487,24,22
45488,77,9
45489,5,0
45490,50,52
45491,97,7
45492,83,66
45493,73,56
45494,10,32
45495,10,83
45496,82,20
45497,58,45
45498,29,74
45499,93,58
45500,8,90
45501,25,17
45502,15,54
45503,14,77
45504,54,11
45505,55,87
45506,55,46
45507,93,93
45508,62,54
45509,93,88
45510,50,14
45511,22,22
45512,49,30
45513,82,12
45514,27,72
45515,60,18
45516,81,64
45517,57,97
45518,39,54
45519,21,54
45520,92,96
45521,22,97
45522,40,26
45523,75,60
45524,1,96
45525,6,66
45526,81,99
45527,86,58
45528,24,57
45529,13,91
45530,43,6
45531,87,68
45532,79,59
45533,13,92
45534,57,46
45535,15,48
45536,32,59
45537,16,37
45538,23,16
45539,81,40
45540,49,96
45541,85,61
45542,84,28
45543,96,52
45544,26,40
45545,40,63
45546,39,83
45547,62,42
45548,84,17
45549,79,89
45550,3,68
45551,58,46
45552,90,88
45553,14,51
45554,86,90
45555,96,6
45556,91,41
45557,18,42
45558,57,1
45559,32,63
45560,74,97
45561,53,58
45562,31,7
45563,44,92
45564,88,1
45565,75,56
45566,86,95
45567,19,73
45568,98,97
45569,6,16
45570,78,71
45571,62,1
45572,96,78
45573,58,89
45574,45,2
45575,12,29
45576,14,44
45577,99,94
45578,24,48
45579,37,25
45580,16,81
45581,14,60
45582,54,89
45583,44,98
45584,28,6
45585,83,19
45586,6,64
45587,57,40
45588,62,64
45589,66,80
45590,36,64
45591,62,62
45592,40,50
45593,18,81
45594,52,96
45595,96,68
45596,54,40
45597,66,81
45598,96,61
45599,39,32
45600,69,49
45601,17,93
45602,70,81
45603,13,45
45604,12,22
45605,55,22
45606,47,13
45607,73,77
45608,90,24
45609,24,94
45610,21,54
45611,78,5
45612,39,97
45613,75,31
45614,38,72
45615,57,88
45616,96,94
45617,11,76
45618,76,75
45619,98,8
45620,70,77
45621,14,15
45622,93,19
45623,45,54
45624,66,37
45625,43,39
45626,59,11
45627,50,93
45628,12,14
45629,35,69
45630,98,50
45631,16,23
45632,13,41
45633,52,5
45634,37,23
45635,98,93
45636,17,68
45637,47,39
45638,74,74
45639,29,94
45640,86,9
45641,12,73
45642,38,27
45643,85,81
45644,93,40
45645,51,68
45646,98,36
45647,31,38
45648,58,78
45649,40,75
45650,76,28
45651,90,54
45652,32,19
45653,20,7
45654,38,91
45655,34,44
45656,98,37
45657,16,71
45658,86,25
45659,74,93
45660,3,86
45661,38,58
45662,12,87
45663,36,2
45664,12,18
45665,8,64
45666,6,9
45667,87,97
45668,43,30
45669,69,85
45670,32,4
45671,75,49
45672,97,32
45673,24,51
45674,65,68
45675,15,32
45676,43,83
45677,50,24
45678,13,16
45679,20,18
45680,99,24
45681,60,43
45682,25,26
45683,7,21
45684,84,39
45685,72,9
45686,66,61
45687,96,42
45688,34,30
45689,18,98
45690,1,91
45691,22,60
45692,73,79
45693,51,6
45694,15,24
45695,99,73
45696,44,47
45697,25,89
45698,92,8
45699,77,40
45700,67,71
45701,30,39
45702,74,76
45703,8,23
45704,55,65
45705,22,5
45706,78,22
45707,16,57
45708,13,90
45709,63,51
45710,52,88
45711,79,71
45712,79,97
45713,61,12
45714,50,76
45715,87,81
45716,60,45
45717,56,38
45718,42,92
45719,31,54
45720,86,57
45721,19,16
45722,87,44
45723,78,5
45724,51,28
45725,58,63
45726,66,3
45727,38,27
45728,8,78
45729,6,93
45730,17,58
45731,79,49
45732,63,94
45733,49,17
45734,10,11
45735,79,78
45736,43,80
45737,41,19
45738,2,91
45739,82,12
45740,68,87
45741,7,54
45742,1,41
45743,39,97
45744,42,14
45745,22,70
45746,91,1
45747,87,89
45748,33,97
45749,26,63
45750,73,59
45751,54,77
45752,61,13
45753,60,36
45754,64,63
45755,94,90
45756,99,62
45757,89,61
45758,90,76
45759,75,9
45760,92,56
45761,12,81
45762,15,52
45763,75,98
45764,20,84
45765,85,63
45766,19,86
45767,55,50
45768,97,66
45769,80,24
45770,44,81
45771,69,61
45772,48,61
45773,48,61
45774,40,54
45775,60,93
45776,66,20
45777,53,2
45778,23,7
45779,10,42
45780,58,78
45781,35,28
45782,91,39
45783,92,2
45784,98,58
45785,30,75
45786,0,53
45787,43,8
45788,95,33
45789,5,50
45790,61,43
45791,69,60
45792,26,21
45793,6,44
45794,57,66
45795,6,65
45796,94,22
45797,91,0
45798,46,10
45799,94,90
45800,93,46
45801,55,55
45802,12,48
45803,41,23
45804,16,37
45805,44,34
45806,87,88
45807,66,35
45808,5,16
45809,4,2
45810,32,54
45811,18,96
45812,35,75
45813,69,85
45814,81,5
45815,12,45
45816,64,31
45817,15,87
45818,88,32
45819,67,40
45820,96,11
45821,71,24
45822,92,92
45823,37,59
45824,99,95
45825,61,94
45826,79,70
45827,89,43
45828,52,1
45829,93,26
45830,66,84
45831,14,72
45832,90,37
45833,90,53
45834,23,96
45835,58,89
45836,79,57
45837,46,15
45838,86,48
45839,44,95
45840,23,25
45841,70,34
45842,17,89
45843,75,60
45844,54,15
45845,35,78
45846,58,84
45847,25,93
45848,71,16
45849,28,19
45850,86,48
45851,6,39
45852,87,24
45853,42,79
45854,62,64
45855,84,15
45856,59,55
45857,27,60
45858,64,28
45859,44,89
45860,57,20
45861,46,99
45862,52,79
45863,15,23
45864,25,54
45865,80,2
45866,56,96
45867,63,17
45868,26,62
45869,57,55
45870,38,99
45871,88,39
45872,89,57
45873,41,69
45874,99,32
45875,80,26
45876,92,36
45877,6,49
45878,4,78
45879,81,24
45880,51,66
45881,28,51
45882,80,88
45883,99,46
45884,87,65
45885,89,43
45886,77,20
45887,59,26
45888,69,77
45889,43,80
45890,46,51
45891,56,95
45892,11,76
45893,45,22
45894,75,58
45895,77,1
45896,30,6
45897,43,60
45898,96,85
45899,48,4
45900,11,13
45901,87,22
45902,49,78
45903,0,88
45904,53,6
45905,45,82
45906,99,39
45907,37,84
45908,71,46
45909,93,46
45910,45,28
45911,33,68
45912,7,50
45913,16,67
45914,47,59
45915,86,21
45916,25,42
45917,71,47
45918,15,41
45919,5,74
45920,37,91
45921,5,36
45922,5,32
45923,94,71
45924,96,80
45925,42,42
45926,78,5
45927,21,36
45928,35,89
45929,5,71
45930,59,26
45931,15,75
45932,49,2
45933,63,55
45934,69,58
45935,80,90
45936,36,96
45937,23,9
45938,50,39
45939,95,8
45940,13,73
45941,20,50
45942,29,14
45943,63,54
45944,67,17
45945,80,88
45946,0,72
45947,55,71
45948,62,29
45949,89,32
45950,79,65
45951,59,11
45952,12,31
45953,28,54
45954,35,77
45955,81,9
45956,22,89
45957,62,89
45958,53,38
45959,72,39
45960,76,50
45961,88,96
45962,58,18
45963,70,33
45964,5,29
45965,15,44
45966,22,0
45967,83,10
45968,6,90
45969,23,47
45970,51,45
45971,66,33
45972,95,64
45973,59,56
45974,36,17
45975,53,12
45976,73,40
45977,61,62
45978,3,57
45979,51,16
45980,97,16
45981,68,15
45982,42,63
45983,50,6
45984,62,64
45985,70,16
45986,10,3
45987,47,2
45988,62,70
45989,44,7
45990,87,25
45991,14,48
45992,11,25
45993,96,15
45994,48,77
45995,77,44
45996,99,78
45997,82,44
45998,2,62
45999,18,61
46000,77,3
46001,42,31
46002,18,65
46003,60,76
46004,60,73
46005,44,15
46006,20,18
46007,28,8
46008,24,86
46009,53,78
46010,2,51
46011,82,49
46012,49,63
46013,50,13
46014,84,37
46015,10,26
46016,3,26
46017,69,49
46018,60,93
46019,64,1
46020,69,95
46021,82,73
46022,4,70
46023,37,80
46024,5,87
46025,85,77
46026,83,85
46027,18,37
46028,4,73
46029,99,79
46030,9,29
46031,51,3
46032,33,98
46033,78,67
46034,23,58
46035,1,31
46036,2,28
46037,57,32
46038,81,66
46039,43,4
46040,0,51
46041,6,79
46042,70,48
46043,22,12
46044,69,14
46045,30,36
46046,63,48
46047,79,1
46048,5,43
46049,24,26
46050,79,45
46051,59,81
46052,39,34
46053,21,47
46054,36,65
46055,79,77
46056,54,61
46057,97,51
46058,65,42
46059,77,68
46060,30,0
46061,38,26
46062,84,60
46063,10,43
46064,31,6
46065,5,46
46066,43,21
46067,11,19
46068,11,74
46069,60,87
46070,38,17
46071,63,67
46072,16,75
46073,80,17
46074,4,99
46075,26,22
46076,60,59
46077,24,99
46078,54,42
46079,80,7
46080,16,0
46081,81,60
46082,79,67
46083,43,1
46084,36,82
46085,10,52
46086,9,10
46087,22,51
46088,65,63
46089,6,97
46090,91,52
46091,64,47
46092,18,23
46093,52,54
46094,33,49
46095,57,72
46096,23,45
46097,73,24
46098,31,82
46099,40,95
46100,14,82
46101,6,11
46102,55,3
46103,49,41
46104,22,28
46105,47,83
46106,72,9
46107,76,2
46108,35,24
46109,56,44
46110,23,34
46111,15,0
46112,48,73
46113,7,69
46114,86,49
46115,66,60
46116,3,55
46117,55,67
46118,35,7
46119,13,5
46120,87,74
46121,9,53
46122,5,38
46123,19,11
46124,2,73
46125,43,97
46126,1,18
46127,60,7
46128,42,71
46129,2,83
46130,77,12
46131,98,73
46132,39,61
46133,66,30
46134,94,54
46135,31,88
46136,93,13
46137,32,15
46138,1,15
46139,28,51
46140,26,94
46141,20,88
46142,90,97
46143,50,66
46144,11,87
46145,78,80
46146,20,88
46147,68,91
46148,29,97
46149,68,34
46150,8,14
46151,0,17
46152,46,91
46153,32,21
46154,62,76
46155,0,87
46156,21,93
46157,98,58
46158,66,36
46159,74,24
46160,80,86
46161,3,14
46162,88,98
46163,23,79
46164,13,98
46165,64,75
46166,82,50
46167,94,22
46168,40,63
46169,95,85
46170,17,1
46171,46,34
46172,43,42
46173,31,16
46174,25,97
46175,84,6
46176,8,30
46177,37,50
46178,40,76
46179,28,49
46180,76,79
46181,90,26
46182,77,14
46183,87,81
46184,89,72
46185,2,26
46186,45,16
46187,95,72
46188,41,9
46189,95,58
46190,50,50
46191,43,96
46192,29,98
46193,29,84
46194,87,74
46195,99,50
46196,19,70
46197,50,88
46198,10,54
46199,58,8
46200,44,20
46201,45,40
46202,78,16
46203,53,17
46204,68,80
46205,30,68
46206,83,54
46207,2,66
46208,25,59
46209,84,94
46210,63,91
46211,82,77
46212,82,43
46213,60,83
46214,92,33
46215,15,68
46216,27,89
46217,71,71
46218,67,26
46219,20,40
46220,2,54
46221,91,71
46222,44,34
46223,95,21
46224,25,10
46225,98,65
46226,92,92
46227,4,23
46228,96,60
46229,6,80
46230,61,85
46231,94,13
46232,12,0
46233,34,87
46234,89,58
46235,24,98
46236,97,51
46237,48,58
46238,56,54
46239,6,94
46240,55,22
46241,36,45
46242,33,85
46243,50,93
46244,66,63
46245,48,90
46246,94,47
46247,56,18
46248,44,77
46249,99,1
46250,23,1
46251,62,57
46252,14,34
46253,86,88
46254,29,69
46255,47,7
46256,34,44
46257,88,21
46258,18,8
46259,91,24
46260,9,26
46261,88,92
46262,56,39
46263,45,95
46264,10,89
46265,47,30
46266,8,30
46267,94,23
46268,90,49
46269,77,32
46270,13,69
46271,31,63
46272,83,62
46273,37,92
46274,70,55
46275,60,29
46276,68,95
46277,56,70
46278,13,41
46279,6,61
46280,15,75
46281,91,85
46282,93,21
46283,57,15
46284,54,30
46285,39,27
46286,15,61
46287,68,1
46288,68,74
46289,13,91
46290,68,47
46291,42,51
46292,90,65
46293,16,82
46294,6,96
46295,54,87
46296,80,15
46297,72,7
46298,55,53
46299,12,81
46300,51,32
46301,75,45
46302,61,69
46303,43,47
46304,1,48
46305,19,26
46306,59,83
46307,84,26
46308,29,98
46309,77,74
46310,15,71
46311,78,51
46312,45,59
46313,90,21
46314,69,88
46315,98,93
46316,39,59
46317,0,64
46318,38,19
46319,30,29
46320,75,13
46321,19,68
46322,70,7
46323,68,58
46324,19,52
46325,18,44
46326,87,15
46327,81,68
46328,8,22
46329,11,95
46330,29,54
46331,7,24
46332,8,96
46333,16,89
46334,0,40
46335,58,82
46336,17,80
46337,88,85
46338,52,76
46339,56,70
46340,19,58
46341,62,31
46342,63,48
46343,13,96
46344,82,80
46345,42,72
46346,31,51
46347,30,26
46348,2,3
46349,12,75
46350,10,25
46351,64,68
46352,93,68
46353,38,79
46354,85,45
46355,93,32
46356,4,44
46357,80,22
46358,31,48
46359,31,8
46360,98,20
46361,27,73
46362,73,37
46363,88,50
46364,87,17
46365,36,28
46366,58,53
46367,8,12
46368,20,38
46369,85,97
46370,66,5
46371,82,92
46372,46,65
46373,7,44
46374,88,42
46375,96,68
46376,10,0
46377,26,98
46378,84,44
46379,73,20
46380,27,63
46381,27,47
46382,2,65
46383,38,87
46384,36,21
46385,70,44
46386,86,36
46387,48,32
46388,37,11
46389,54,84
46390,60,62
46391,28,4
46392,9,74
46393,30,38
46394,49,78
46395,45,3
46396,9,77
46397,8,97
46398,45,13
46399,18,6
46400,83,41
46401,69,22
46402,51,77
46403,23,0
46404,51,79
46405,33,43
46406,95,15
46407,30,98
46408,84,69
46409,67,6
46410,52,21
46411,65,97
46412,65,97
46413,49,28
46414,61,55
46415,52,91
46416,7,81
46417,6,87
46418,42,44
46419,8,5
46420,73,95
46421,15,27
46422,29,56
46423,26,37
46424,10,7
46425,4,82
46426,14,65
46427,17,69
46428,99,46
46429,89,71
46430,44,60
46431,37,8
46432,9,19
46433,16,53
46434,90,86
46435,23,99
46436,26,45
46437,70,8
46438,96,36
46439,56,46
46440,32,82
46441,53,64
46442,14,97
46443,96,92
46444,29,16
46445,67,69
46446,9,7
46447,51,40
46448,91,92
46449,40,44
46450,68,94
46451,65,1
46452,70,55
46453,66,84
46454,52,18
46455,22,66
46456,75,52
46457,37,27
46458,37,4
46459,29,90
46460,57,82
46461,47,84
46462,54,81
46463,40,28
46464,28,79
46465,13,73
46466,98,26
46467,66,68
46468,86,78
46469,99,82
46470,16,22
46471,40,52
46472,61,57
46473,86,88
46474,61,83
46475,50,34
46476,50,51
46477,41,17
46478,72,55
46479,28,5
46480,63,67
46481,95,6
46482,80,96
46483,12,54
46484,70,47
46485,96,41
46486,60,86
46487,25,57
46488,43,10
46489,8,75
46490,68,7
46491,6,61
46492,19,4
46493,44,30
46494,46,62
46495,18,14
46496,83,65
46497,17,80
46498,30,97
46499,1,89
46500,63,38
46501,88,87
46502,56,41
